sample_id,global_subject_id,original_id,batch,activity,is_multi_activity,session,source_file,window_id,window_start_row,window_end_row,split,notes,processed_path,n_beats,n_peaks,reused
206,S006,06,1,bending,False,1,batch1\bending\06_beugen_80E9_center.csv,17,43520,48640,train,,processed\S006\000206.npz,15,15,False
207,S006,06,1,bending,False,1,batch1\bending\06_beugen_80E9_center.csv,18,46080,51200,train,,processed\S006\000207.npz,15,15,False
208,S006,06,1,bending,False,1,batch1\bending\06_beugen_80E9_center.csv,19,48640,53760,train,,processed\S006\000208.npz,15,16,False
209,S006,06,1,bending,False,1,batch1\bending\06_beugen_80E9_center.csv,20,51200,56320,train,,processed\S006\000209.npz,15,16,False
210,S006,06,1,bending,False,1,batch1\bending\06_beugen_80E9_center.csv,21,53760,58880,train,,processed\S006\000210.npz,16,17,False
211,S006,06,1,bending,False,1,batch1\bending\06_beugen_80E9_center.csv,22,56320,61440,train,,processed\S006\000211.npz,16,17,False
212,S006,06,1,bending,False,1,batch1\bending\06_beugen_80E9_center.csv,23,58880,64000,train,,processed\S006\000212.npz,16,16,False
213,S007,07,1,bending,False,1,batch1\bending\07_beugen_80E9_center.csv,0,0,5120,train,,processed\S007\000213.npz,14,15,False
214,S007,07,1,bending,False,1,batch1\bending\07_beugen_80E9_center.csv,1,2560,7680,train,,processed\S007\000214.npz,15,16,False
215,S007,07,1,bending,False,1,batch1\bending\07_beugen_80E9_center.csv,2,5120,10240,train,,processed\S007\000215.npz,15,16,False
216,S007,07,1,bending,False,1,batch1\bending\07_beugen_80E9_center.csv,3,7680,12800,train,,processed\S007\000216.npz,15,16,False
217,S007,07,1,bending,False,1,batch1\bending\07_beugen_80E9_center.csv,4,10240,15360,train,,processed\S007\000217.npz,15,16,False
218,S007,07,1,bending,False,1,batch1\bending\07_beugen_80E9_center.csv,5,12800,17920,train,,processed\S007\000218.npz,15,16,False
219,S007,07,1,bending,False,1,batch1\bending\07_beugen_80E9_center.csv,6,15360,20480,train,,processed\S007\000219.npz,16,16,False
220,S007,07,1,bending,False,1,batch1\bending\07_beugen_80E9_center.csv,7,17920,23040,train,,processed\S007\000220.npz,16,17,False
221,S007,07,1,bending,False,1,batch1\bending\07_beugen_80E9_center.csv,8,20480,25600,train,,processed\S007\000221.npz,16,16,False
222,S007,07,1,bending,False,1,batch1\bending\07_beugen_80E9_center.csv,9,23040,28160,train,,processed\S007\000222.npz,16,17,False
223,S007,07,1,bending,False,1,batch1\bending\07_beugen_80E9_center.csv,10,25600,30720,train,,processed\S007\000223.npz,16,17,False
224,S007,07,1,bending,False,1,batch1\bending\07_beugen_80E9_center.csv,11,28160,33280,train,,processed\S007\000224.npz,15,15,False
225,S007,07,1,bending,False,1,batch1\bending\07_beugen_80E9_center.csv,12,30720,35840,train,,processed\S007\000225.npz,16,17,False
226,S007,07,1,bending,False,1,batch1\bending\07_beugen_80E9_center.csv,13,33280,38400,train,,processed\S007\000226.npz,17,17,False
227,S007,07,1,bending,False,1,batch1\bending\07_beugen_80E9_center.csv,14,35840,40960,train,,processed\S007\000227.npz,16,17,False
228,S007,07,1,bending,False,1,batch1\bending\07_beugen_80E9_center.csv,15,38400,43520,train,,processed\S007\000228.npz,16,16,False
229,S007,07,1,bending,False,1,batch1\bending\07_beugen_80E9_center.csv,16,40960,46080,train,,processed\S007\000229.npz,16,17,False
230,S007,07,1,bending,False,1,batch1\bending\07_beugen_80E9_center.csv,17,43520,48640,train,,processed\S007\000230.npz,15,16,False
231,S007,07,1,bending,False,1,batch1\bending\07_beugen_80E9_center.csv,18,46080,51200,train,,processed\S007\000231.npz,15,16,False
232,S007,07,1,bending,False,1,batch1\bending\07_beugen_80E9_center.csv,19,48640,53760,train,,processed\S007\000232.npz,15,16,False
233,S007,07,1,bending,False,1,batch1\bending\07_beugen_80E9_center.csv,20,51200,56320,train,,processed\S007\000233.npz,15,16,False
234,S007,07,1,bending,False,1,batch1\bending\07_beugen_80E9_center.csv,21,53760,58880,train,,processed\S007\000234.npz,15,16,False
235,S007,07,1,bending,False,1,batch1\bending\07_beugen_80E9_center.csv,22,56320,61440,train,,processed\S007\000235.npz,15,16,False
236,S007,07,1,bending,False,1,batch1\bending\07_beugen_80E9_center.csv,23,58880,64000,train,,processed\S007\000236.npz,16,16,False
237,S008,08,1,bending,False,1,batch1\bending\08_beugen_80E9_center.csv,0,0,5120,train,,processed\S008\000237.npz,16,16,False
238,S008,08,1,bending,False,1,batch1\bending\08_beugen_80E9_center.csv,1,2560,7680,train,,processed\S008\000238.npz,15,15,False
239,S008,08,1,bending,False,1,batch1\bending\08_beugen_80E9_center.csv,2,5120,10240,train,,processed\S008\000239.npz,15,16,False
240,S008,08,1,bending,False,1,batch1\bending\08_beugen_80E9_center.csv,3,7680,12800,train,,processed\S008\000240.npz,15,16,False
241,S008,08,1,bending,False,1,batch1\bending\08_beugen_80E9_center.csv,4,10240,15360,train,,processed\S008\000241.npz,15,16,False
242,S008,08,1,bending,False,1,batch1\bending\08_beugen_80E9_center.csv,5,12800,17920,train,,processed\S008\000242.npz,15,16,False
243,S008,08,1,bending,False,1,batch1\bending\08_beugen_80E9_center.csv,6,15360,20480,train,,processed\S008\000243.npz,15,16,False
244,S008,08,1,bending,False,1,batch1\bending\08_beugen_80E9_center.csv,7,17920,23040,train,,processed\S008\000244.npz,15,16,False
245,S008,08,1,bending,False,1,batch1\bending\08_beugen_80E9_center.csv,8,20480,25600,train,,processed\S008\000245.npz,15,16,False
246,S008,08,1,bending,False,1,batch1\bending\08_beugen_80E9_center.csv,9,23040,28160,train,,processed\S008\000246.npz,15,16,False
247,S008,08,1,bending,False,1,batch1\bending\08_beugen_80E9_center.csv,10,25600,30720,train,,processed\S008\000247.npz,16,16,False
248,S008,08,1,bending,False,1,batch1\bending\08_beugen_80E9_center.csv,11,28160,33280,train,,processed\S008\000248.npz,15,15,False
249,S008,08,1,bending,False,1,batch1\bending\08_beugen_80E9_center.csv,12,30720,35840,train,,processed\S008\000249.npz,15,16,False
250,S008,08,1,bending,False,1,batch1\bending\08_beugen_80E9_center.csv,13,33280,38400,train,,processed\S008\000250.npz,15,16,False
251,S008,08,1,bending,False,1,batch1\bending\08_beugen_80E9_center.csv,14,35840,40960,train,,processed\S008\000251.npz,16,17,False
252,S008,08,1,bending,False,1,batch1\bending\08_beugen_80E9_center.csv,15,38400,43520,train,,processed\S008\000252.npz,15,16,False
253,S008,08,1,bending,False,1,batch1\bending\08_beugen_80E9_center.csv,16,40960,46080,train,,processed\S008\000253.npz,15,16,False
254,S008,08,1,bending,False,1,batch1\bending\08_beugen_80E9_center.csv,17,43520,48640,train,,processed\S008\000254.npz,15,16,False
255,S008,08,1,bending,False,1,batch1\bending\08_beugen_80E9_center.csv,18,46080,51200,train,,processed\S008\000255.npz,16,17,False
256,S008,08,1,bending,False,1,batch1\bending\08_beugen_80E9_center.csv,19,48640,53760,train,,processed\S008\000256.npz,15,15,False
257,S008,08,1,bending,False,1,batch1\bending\08_beugen_80E9_center.csv,20,51200,56320,train,,processed\S008\000257.npz,15,16,False
258,S008,08,1,bending,False,1,batch1\bending\08_beugen_80E9_center.csv,21,53760,58880,train,,processed\S008\000258.npz,15,16,False
259,S008,08,1,bending,False,1,batch1\bending\08_beugen_80E9_center.csv,22,56320,61440,train,,processed\S008\000259.npz,16,16,False
260,S008,08,1,bending,False,1,batch1\bending\08_beugen_80E9_center.csv,23,58880,64000,train,,processed\S008\000260.npz,15,16,False
261,S001,01,1,running,False,1,batch1\running\01_laufen_80E9_center.csv,0,0,5120,train,,processed\S001\000261.npz,16,17,False
262,S001,01,1,running,False,1,batch1\running\01_laufen_80E9_center.csv,1,2560,7680,train,,processed\S001\000262.npz,16,16,False
263,S001,01,1,running,False,1,batch1\running\01_laufen_80E9_center.csv,2,5120,10240,train,,processed\S001\000263.npz,17,17,False
264,S001,01,1,running,False,1,batch1\running\01_laufen_80E9_center.csv,3,7680,12800,train,,processed\S001\000264.npz,15,16,False
265,S001,01,1,running,False,1,batch1\running\01_laufen_80E9_center.csv,4,10240,15360,train,,processed\S001\000265.npz,13,13,False
266,S001,01,1,running,False,1,batch1\running\01_laufen_80E9_center.csv,5,12800,17920,train,,processed\S001\000266.npz,16,17,False
267,S001,01,1,running,False,1,batch1\running\01_laufen_80E9_center.csv,6,15360,20480,train,,processed\S001\000267.npz,19,20,False
268,S001,01,1,running,False,1,batch1\running\01_laufen_80E9_center.csv,7,17920,23040,train,,processed\S001\000268.npz,20,21,False
269,S001,01,1,running,False,1,batch1\running\01_laufen_80E9_center.csv,8,20480,25600,train,,processed\S001\000269.npz,18,18,False
270,S001,01,1,running,False,1,batch1\running\01_laufen_80E9_center.csv,9,23040,28160,train,,processed\S001\000270.npz,17,17,False
271,S001,01,1,running,False,1,batch1\running\01_laufen_80E9_center.csv,10,25600,30720,train,,processed\S001\000271.npz,16,17,False
272,S001,01,1,running,False,1,batch1\running\01_laufen_80E9_center.csv,11,28160,33280,train,,processed\S001\000272.npz,16,16,False
273,S001,01,1,running,False,1,batch1\running\01_laufen_80E9_center.csv,12,30720,35840,train,,processed\S001\000273.npz,15,16,False
274,S001,01,1,running,False,1,batch1\running\01_laufen_80E9_center.csv,13,33280,38400,train,,processed\S001\000274.npz,16,17,False
275,S001,01,1,running,False,1,batch1\running\01_laufen_80E9_center.csv,14,35840,40960,train,,processed\S001\000275.npz,20,21,False
276,S001,01,1,running,False,1,batch1\running\01_laufen_80E9_center.csv,15,38400,43520,train,,processed\S001\000276.npz,22,23,False
277,S001,01,1,running,False,1,batch1\running\01_laufen_80E9_center.csv,16,40960,46080,train,,processed\S001\000277.npz,23,24,False
278,S001,01,1,running,False,1,batch1\running\01_laufen_80E9_center.csv,17,43520,48640,train,,processed\S001\000278.npz,20,21,False
279,S001,01,1,running,False,1,batch1\running\01_laufen_80E9_center.csv,18,46080,51200,train,,processed\S001\000279.npz,17,18,False
280,S001,01,1,running,False,1,batch1\running\01_laufen_80E9_center.csv,19,48640,53760,train,,processed\S001\000280.npz,18,19,False
281,S001,01,1,running,False,1,batch1\running\01_laufen_80E9_center.csv,20,51200,56320,train,,processed\S001\000281.npz,15,15,False
282,S001,01,1,running,False,1,batch1\running\01_laufen_80E9_center.csv,21,53760,58880,train,,processed\S001\000282.npz,14,14,False
283,S001,01,1,running,False,1,batch1\running\01_laufen_80E9_center.csv,22,56320,61440,train,,processed\S001\000283.npz,14,14,False
284,S001,01,1,running,False,1,batch1\running\01_laufen_80E9_center.csv,23,58880,64000,train,,processed\S001\000284.npz,19,20,False
285,S001,01,1,running,False,1,batch1\running\01_laufen_80E9_center.csv,24,61440,66560,train,,processed\S001\000285.npz,24,25,False
286,S001,01,1,running,False,1,batch1\running\01_laufen_80E9_center.csv,25,64000,69120,train,,processed\S001\000286.npz,22,23,False
287,S001,01,1,running,False,1,batch1\running\01_laufen_80E9_center.csv,26,66560,71680,train,,processed\S001\000287.npz,17,17,False
288,S001,01,1,running,False,1,batch1\running\01_laufen_80E9_center.csv,27,69120,74240,train,,processed\S001\000288.npz,14,15,False
289,S001,01,1,running,False,1,batch1\running\01_laufen_80E9_center.csv,28,71680,76800,train,,processed\S001\000289.npz,14,15,False
290,S001,01,1,running,False,1,batch1\running\01_laufen_80E9_center.csv,29,74240,79360,train,,processed\S001\000290.npz,16,16,False
291,S001,01,1,running,False,1,batch1\running\01_laufen_80E9_center.csv,30,76800,81920,train,,processed\S001\000291.npz,14,14,False
292,S001,01,1,running,False,1,batch1\running\01_laufen_80E9_center.csv,31,79360,84480,train,,processed\S001\000292.npz,13,14,False
293,S001,01,1,running,False,1,batch1\running\01_laufen_80E9_center.csv,32,81920,87040,train,,processed\S001\000293.npz,15,16,False
294,S002,02,1,running,False,1,batch1\running\02_laufen_80E9_center.csv,0,0,5120,train,,processed\S002\000294.npz,12,13,False
295,S002,02,1,running,False,1,batch1\running\02_laufen_80E9_center.csv,1,2560,7680,train,,processed\S002\000295.npz,14,14,False
296,S002,02,1,running,False,1,batch1\running\02_laufen_80E9_center.csv,2,5120,10240,train,,processed\S002\000296.npz,12,13,False
297,S002,02,1,running,False,1,batch1\running\02_laufen_80E9_center.csv,3,7680,12800,train,,processed\S002\000297.npz,8,8,False
298,S002,02,1,running,False,1,batch1\running\02_laufen_80E9_center.csv,4,10240,15360,train,,processed\S002\000298.npz,5,5,False
299,S002,02,1,running,False,1,batch1\running\02_laufen_80E9_center.csv,5,12800,17920,train,,processed\S002\000299.npz,8,8,False
300,S002,02,1,running,False,1,batch1\running\02_laufen_80E9_center.csv,6,15360,20480,train,,processed\S002\000300.npz,14,15,False
301,S002,02,1,running,False,1,batch1\running\02_laufen_80E9_center.csv,7,17920,23040,train,,processed\S002\000301.npz,15,15,False
302,S002,02,1,running,False,1,batch1\running\02_laufen_80E9_center.csv,8,20480,25600,train,,processed\S002\000302.npz,11,11,False
303,S002,02,1,running,False,1,batch1\running\02_laufen_80E9_center.csv,9,23040,28160,train,,processed\S002\000303.npz,10,10,False
304,S002,02,1,running,False,1,batch1\running\02_laufen_80E9_center.csv,10,25600,30720,train,,processed\S002\000304.npz,13,13,False
305,S002,02,1,running,False,1,batch1\running\02_laufen_80E9_center.csv,11,28160,33280,train,,processed\S002\000305.npz,9,10,False
306,S002,02,1,running,False,1,batch1\running\02_laufen_80E9_center.csv,12,30720,35840,train,,processed\S002\000306.npz,11,11,False
307,S002,02,1,running,False,1,batch1\running\02_laufen_80E9_center.csv,13,33280,38400,train,,processed\S002\000307.npz,13,14,False
308,S002,02,1,running,False,1,batch1\running\02_laufen_80E9_center.csv,14,35840,40960,train,,processed\S002\000308.npz,17,17,False
309,S002,02,1,running,False,1,batch1\running\02_laufen_80E9_center.csv,15,38400,43520,train,,processed\S002\000309.npz,16,16,False
310,S002,02,1,running,False,1,batch1\running\02_laufen_80E9_center.csv,16,40960,46080,train,,processed\S002\000310.npz,14,14,False
311,S002,02,1,running,False,1,batch1\running\02_laufen_80E9_center.csv,17,43520,48640,train,,processed\S002\000311.npz,13,14,False
312,S002,02,1,running,False,1,batch1\running\02_laufen_80E9_center.csv,18,46080,51200,train,,processed\S002\000312.npz,11,11,False
313,S002,02,1,running,False,1,batch1\running\02_laufen_80E9_center.csv,19,48640,53760,train,,processed\S002\000313.npz,11,11,False
314,S002,02,1,running,False,1,batch1\running\02_laufen_80E9_center.csv,20,51200,56320,train,,processed\S002\000314.npz,8,8,False
315,S002,02,1,running,False,1,batch1\running\02_laufen_80E9_center.csv,21,53760,58880,train,,processed\S002\000315.npz,9,9,False
316,S002,02,1,running,False,1,batch1\running\02_laufen_80E9_center.csv,22,56320,61440,train,,processed\S002\000316.npz,9,10,False
317,S002,02,1,running,False,1,batch1\running\02_laufen_80E9_center.csv,23,58880,64000,train,,processed\S002\000317.npz,14,14,False
318,S002,02,1,running,False,1,batch1\running\02_laufen_80E9_center.csv,24,61440,66560,train,,processed\S002\000318.npz,15,15,False
319,S002,02,1,running,False,1,batch1\running\02_laufen_80E9_center.csv,25,64000,69120,train,,processed\S002\000319.npz,13,14,False
320,S002,02,1,running,False,1,batch1\running\02_laufen_80E9_center.csv,26,66560,71680,train,,processed\S002\000320.npz,13,14,False
321,S002,02,1,running,False,1,batch1\running\02_laufen_80E9_center.csv,27,69120,74240,train,,processed\S002\000321.npz,13,13,False
322,S002,02,1,running,False,1,batch1\running\02_laufen_80E9_center.csv,28,71680,76800,train,,processed\S002\000322.npz,13,13,False
323,S002,02,1,running,False,1,batch1\running\02_laufen_80E9_center.csv,29,74240,79360,train,,processed\S002\000323.npz,12,12,False
324,S002,02,1,running,False,1,batch1\running\02_laufen_80E9_center.csv,30,76800,81920,train,,processed\S002\000324.npz,14,15,False
325,S002,02,1,running,False,1,batch1\running\02_laufen_80E9_center.csv,31,79360,84480,train,,processed\S002\000325.npz,14,15,False
326,S002,02,1,running,False,1,batch1\running\02_laufen_80E9_center.csv,32,81920,87040,train,,processed\S002\000326.npz,15,16,False
327,S003,03,1,running,False,1,batch1\running\03_laufen_80E9_center.csv,0,0,5120,train,,processed\S003\000327.npz,16,16,False
328,S003,03,1,running,False,1,batch1\running\03_laufen_80E9_center.csv,1,2560,7680,train,,processed\S003\000328.npz,15,16,False
329,S003,03,1,running,False,1,batch1\running\03_laufen_80E9_center.csv,2,5120,10240,train,,processed\S003\000329.npz,14,15,False
330,S003,03,1,running,False,1,batch1\running\03_laufen_80E9_center.csv,3,7680,12800,train,,processed\S003\000330.npz,16,17,False
331,S003,03,1,running,False,1,batch1\running\03_laufen_80E9_center.csv,4,10240,15360,train,,processed\S003\000331.npz,15,15,False
332,S003,03,1,running,False,1,batch1\running\03_laufen_80E9_center.csv,5,12800,17920,train,,processed\S003\000332.npz,16,17,False
333,S003,03,1,running,False,1,batch1\running\03_laufen_80E9_center.csv,6,15360,20480,train,,processed\S003\000333.npz,18,18,False
334,S003,03,1,running,False,1,batch1\running\03_laufen_80E9_center.csv,7,17920,23040,train,,processed\S003\000334.npz,18,18,False
335,S003,03,1,running,False,1,batch1\running\03_laufen_80E9_center.csv,8,20480,25600,train,,processed\S003\000335.npz,14,14,False
336,S003,03,1,running,False,1,batch1\running\03_laufen_80E9_center.csv,9,23040,28160,train,,processed\S003\000336.npz,15,16,False
337,S003,03,1,running,False,1,batch1\running\03_laufen_80E9_center.csv,10,25600,30720,train,,processed\S003\000337.npz,17,18,False
338,S003,03,1,running,False,1,batch1\running\03_laufen_80E9_center.csv,11,28160,33280,train,,processed\S003\000338.npz,13,14,False
339,S003,03,1,running,False,1,batch1\running\03_laufen_80E9_center.csv,12,30720,35840,train,,processed\S003\000339.npz,15,16,False
340,S003,03,1,running,False,1,batch1\running\03_laufen_80E9_center.csv,13,33280,38400,train,,processed\S003\000340.npz,16,17,False
341,S003,03,1,running,False,1,batch1\running\03_laufen_80E9_center.csv,14,35840,40960,train,,processed\S003\000341.npz,18,18,False
